"distA";"distB";"distC";"distD";"distE";"distF";"distG";"temA";"temB";"temC";"temD";"temE";"temF";"temG";"dist";"tem"
"727";6.1413;4.0816;7.2353;3.7106;3.5205;4.606;6.8546;11.0033333333333;7.82833333333333;11.4916666666667;6.58166666666667;6.32833333333333;7.65;10.9366666666667;"E";"E"
"728";8.5729;6.7149;9.1068;5.582;5.392;5.5892;8.4416;14.0716666666667;11.4083333333333;13.9633333333333;9.05333333333333;8.8;8.905;11.4416666666667;"E";"E"
"729";10.3314;8.4734;10.8653;7.3405;7.1505;7.3477;9.4781;16.31;13.6466666666667;16.2016666666667;11.2916666666667;11.0383333333333;11.1433333333333;13.59;"E";"E"
"730";10.6105;8.7525;9.4447;7.6196;7.4296;5.4121;7.4969;16.0316666666667;13.3683333333333;14.2333333333333;11.0133333333333;10.76;7.53333333333333;9.835;"F";"F"
"731";5.4946;4.3306;2.7732;1.5185;1.6862;2.2962;4.1465;8.44666666666667;7.45833333333333;5.03;2.945;3.12833333333333;4.28;6.46833333333333;"D";"D"
"732";4.9672;4.4251;1.8573;1.8799;1.983;2.8914;3.8494;6.92833333333333;6.525;3.45166666666667;3.625;3.75166666666667;4.94666666666667;5.74166666666667;"C";"C"
"733";8.518;6.2419;5.4081;3.428;3.6152;0.9592;2.6668;13.0983333333333;10.63;9.62166666666667;6.515;6.48833333333333;2.13166666666667;4.995;"F";"F"
"734";9.5569;7.2808;6.4469;4.4668;4.6541;2.4142;4.3754;14.1916666666667;11.7233333333333;10.715;7.60833333333333;7.58166666666667;4.015;6.16166666666667;"F";"F"
"735";5.9305;5.3883;2.8205;2.8755;3.0432;2.3965;2.7116;8.18833333333333;7.785;4.71166666666667;4.985;5.16833333333333;4.255;4.255;"F";"F"
"736";8.7829;8.2407;5.6729;4.8373;5.1105;2.7749;0.4753;12.4483333333333;12.045;8.97166666666667;7.95666666666667;8.03666666666667;4.34833333333333;1.175;"G";"G"
"737";10.1862;9.644;6.2761;6.9077;7.1138;4.489;1.478;13.9283333333333;13.525;10.1066666666667;10.1533333333333;10.2583333333333;6.80333333333333;3.52333333333333;"G";"G"
"738";10.9334;10.3912;7.8234;7.6549;7.861;5.7151;2.7559;15.7933333333333;15.39;12.3166666666667;12.0183333333333;12.1233333333333;8.77666666666667;4.725;"G";"G"
"739";8.1127;5.4521;9.473;5.9483;5.7582;5.9554;8.1862;12.0366666666667;8.78;14.6466666666667;9.73666666666667;9.48333333333333;9.58833333333333;13.09;"B";"B"
"740";7.196;6.6538;3.502;3.9175;4.1236;3.2123;2.2095;10.02;9.61666666666667;6.34833333333333;6.205;6.31;5.375;3.86833333333333;"G";"G"
"741";9.0835;8.5413;5.9735;5.805;6.0111;3.8651;0.9059;12.875;12.4716666666667;9.39833333333333;9.1;9.205;5.85833333333333;1.80666666666667;"G";"G"
"742";1.5963;3.3453;2.9803;4.6738;3.921;6.5161;7.3339;2.96333333333333;5.715;5.43166666666667;7.11;6.41666666666667;10.8233333333333;11.08;"A";"A"
"743";6.903;5.045;6.025;3.5298;3.3398;2.6312;4.8619;12.0633333333333;9.4;10.985;6.64166666666667;6.265;5.18;8.68166666666667;"F";"F"
"744";5.4066;3.8566;3.6485;1.0513;1.209;1.7137;4.0373;8.915;6.37833333333333;6.335;2.10833333333333;2.11166666666667;3.12333333333333;6.12166666666667;"D";"D"
"745";5.3972;3.8472;3.6391;1.0419;1.1996;1.7043;4.0279;8.9;6.36333333333333;6.32;2.09333333333333;2.09666666666667;3.10833333333333;6.10666666666667;"D";"D"
"746";6.0533;4.3522;3.7974;1.5891;1.792;1.3231;3.6467;9.52166666666667;6.96833333333333;6.66333333333333;3.065;2.925;2.45166666666667;5.45;"F";"F"
"747";10.6153;8.7574;8.3717;6.3916;6.5789;4.339;6.4639;16.5366666666667;13.8733333333333;13.4416666666667;10.335;10.3083333333333;6.74166666666667;9.13333333333333;"F";"F"
"748";9.2988;7.0227;6.1888;4.2088;4.396;2.1562;3.4319;13.93;11.4616666666667;10.4533333333333;7.34666666666667;7.32;3.75333333333333;6.45333333333333;"F";"F"
"749";8.4659;6.4062;5.356;3.4877;3.6938;1.0541;2.4352;12.6766666666667;10.6366666666667;9.2;6.32;6.425;2.065;4.015;"F";"F"
"750";9.9401;8.3928;6.8302;5.5789;5.7662;2.5283;3.3453;15.5466666666667;13.2866666666667;12.07;9.17166666666667;9.145;4.935;5.17166666666667;"F";"F"
"751";11.217;8.9409;8.1071;6.127;6.3143;3.5399;4.3061;16.315;13.8466666666667;12.8383333333333;9.73166666666667;9.705;6.07166666666667;6.17666666666667;"F";"F"
"752";11.6344;9.038;8.5245;6.2241;6.4113;3.4607;3.4569;16.1033333333333;13.89;12.6266666666667;9.775;9.74833333333333;5.81833333333333;5.035;"G";"G"
"753";9.6427;9.1005;6.5327;6.3641;6.5702;4.4243;1.2268;13.9566666666667;13.5533333333333;10.48;10.1816666666667;10.2866666666667;6.94;2.87833333333333;"G";"G"
"754";8.8783;10.746;4.9352;7.2034;7.3711;6.5437;5.2247;10.3583333333333;13.3016666666667;7.48666666666667;10.7383333333333;10.9216666666667;8.655;7.12666666666667;"C";"G"
"755";11.2734;10.7312;7.713;7.9949;8.201;5.9259;3.0958;15.9666666666667;15.5633333333333;12.1633333333333;12.1916666666667;12.2966666666667;8.86;4.89833333333333;"G";"G"
"756";7.192;4.5314;8.8847;5.6087;5.4186;7.1872;9.4358;9.97833333333333;6.72166666666667;13.29;8.91;8.65666666666667;10.3966666666667;13.8383333333333;"B";"B"
"757";8.3778;5.7173;10.0705;6.6207;6.4307;6.458;8.6887;12.0616666666667;8.805;15.3733333333333;10.595;10.3416666666667;10.6;14.1016666666667;"B";"B"
"758";10.5831;7.9226;9.8012;6.2764;6.0863;6.2836;8.5143;15.3;12.0433333333333;15.2516666666667;10.3416666666667;10.0883333333333;10.1933333333333;13.695;"E";"E"
"759";3.805;1.1445;6.4526;3.7249;3.6156;5.1707;7.5478;4.75833333333333;1.50166666666667;9.345;5.95166666666667;5.53833333333333;8.49166666666667;11.48;"B";"B"
"760";0.5421;2.7951;4.0542;5.7477;4.4689;7.072;8.4078;0.968333333333333;5.035;6.14166666666667;7.82;7.10666666666667;11.4933333333333;11.79;"A";"A"
"761";2.1901;1.051;5.538;3.1909;2.701;5.3041;7.5358;4.215;1.97;8.53833333333333;5.52833333333333;4.73166666666667;9.11833333333333;11.23;"B";"B"
"762";5.3167;3.2569;6.1697;2.6449;2.4548;3.4717;5.7025;9.40333333333333;6.22833333333333;9.84833333333333;4.93833333333333;4.685;5.71333333333333;9.215;"E";"E"
"763";6.2204;4.3624;6.7543;3.2295;3.0395;4.125;6.3736;10.5433333333333;7.88;10.435;5.525;5.27166666666667;6.59333333333333;9.88;"E";"E"
"764";4.9918;3.1338;5.5257;2.0009;1.8108;2.7927;5.145;8.53;5.86666666666667;8.42166666666667;3.51166666666667;3.25833333333333;4.88333333333333;7.86666666666667;"E";"E"
"765";1.0483;2.7973;3.1687;4.0406;3.5507;6.1538;7.5223;1.73;4.48166666666667;4.89166666666667;6.535;5.73833333333333;10.125;10.54;"A";"A"
"766";8.3345;6.4765;8.8683;5.3436;5.1535;5.2589;7.3437;13.7933333333333;11.13;13.685;8.775;8.52166666666667;7.66666666666667;9.96833333333333;"E";"F"
"767";4.9933;3.1354;5.3922;2.0025;1.6774;2.7342;5.08;8.25;5.58666666666667;8.055;3.23166666666667;2.89166666666667;4.71833333333333;7.83166666666667;"E";"E"
"768";7.2557;5.4031;5.3378;2.7406;2.9279;1.944;4.1747;11.9583333333333;9.35166666666667;9.51666666666667;5.29;5.26333333333333;3.905;7.40666666666667;"F";"F"
"769";6.1137;4.4126;4.5312;1.934;1.7859;1.4986;4.063;10.1133333333333;7.56;7.85666666666667;3.63;3.41833333333333;2.55666666666667;5.94666666666667;"F";"F"
"770";6.0731;4.372;4.4906;1.8934;1.7453;1.458;4.0224;10.0516666666667;7.49833333333333;7.795;3.56833333333333;3.35666666666667;2.495;5.885;"F";"F"
"771";4.9474;3.3943;4.4647;0.7678;0.7499;2.3121;4.6638;8.165;5.815;6.525;1.71833333333333;1.36166666666667;4.16666666666667;7.28166666666667;"E";"E"
"772";9.7924;7.9344;8.6266;6.8015;6.6114;4.5939;6.6787;15.515;12.8516666666667;13.7166666666667;10.4966666666667;10.2433333333333;7.01666666666667;9.31833333333333;"F";"F"
"773";5.5542;3.8531;3.6871;1.09;1.2929;1.7372;4.0608;8.625;6.07166666666667;6.395;2.16833333333333;2.02833333333333;3.22833333333333;6.22666666666667;"D";"E"
"774";5.7447;4.0436;3.8171;1.22;1.4169;1.6307;3.9543;8.96666666666667;6.41333333333333;6.65;2.42333333333333;2.27166666666667;3.03;6.02833333333333;"D";"E"
"775";6.1577;4.4566;4.2301;1.633;1.83;1.1809;3.5045;9.96166666666667;7.40833333333333;7.645;3.41833333333333;3.26666666666667;2.12666666666667;5.125;"F";"F"
"776";5.7998;4.0988;3.8722;1.2751;1.4721;1.6858;4.0095;9.05;6.49666666666667;6.73333333333333;2.50666666666667;2.355;3.11333333333333;6.11166666666667;"D";"E"
"777";6.7194;5.0183;4.625;2.2044;2.3916;0.8631;3.3341;10.8483333333333;8.295;8.13;4.18;4.15333333333333;1.42;4.81166666666667;"F";"F"
"778";6.0534;4.3523;4.0135;1.5892;1.7921;1.3372;3.6608;9.575;7.02166666666667;6.99666666666667;3.11833333333333;2.97833333333333;2.425;5.42333333333333;"F";"F"
"779";6.1822;4.4811;4.0719;1.6574;1.8544;1.1621;3.4857;9.825;7.27166666666667;7.14666666666667;3.28166666666667;3.13;2.12666666666667;5.125;"F";"F"
"780";9.6615;7.8035;8.4957;6.6706;6.4805;4.463;6.5478;15.1516666666667;12.4883333333333;13.3533333333333;10.1333333333333;9.88;6.65333333333333;8.955;"F";"F"
"781";6.1298;4.4287;4.2022;1.605;1.802;1.0965;3.4202;9.68;7.12666666666667;7.36333333333333;3.13666666666667;2.985;2.03;5.02833333333333;"F";"F"
"782";10.2642;8.4063;8.4112;6.4311;6.6184;4.3785;6.5034;15.9383333333333;13.275;13.5633333333333;10.4566666666667;10.43;6.86333333333333;9.255;"F";"F"
"783";5.9678;4.2667;4.0497;1.4526;1.6518;1.5873;3.9109;9.53666666666667;6.98333333333333;7.04;2.81333333333333;2.78;2.90166666666667;5.9;"D";"E"
"784";6.17;4.4689;3.9773;1.7058;1.9087;1.4398;3.7634;9.65;7.09666666666667;6.98;3.19333333333333;3.05333333333333;2.58;5.57833333333333;"F";"F"
"785";6.3341;4.013;3.2015;1.2008;1.3685;1.9785;4.0995;8.97166666666667;6.67;5.79166666666667;2.15666666666667;2.34;3.49166666666667;6.34833333333333;"D";"D"
"786";8.0804;6.2329;5.4845;3.5654;3.7527;1.4749;3.2983;13.25;10.6216666666667;9.84;6.58166666666667;6.555;3.2;6.62666666666667;"F";"F"
"787";9.6208;7.7628;7.8635;5.8834;6.0707;3.8308;5.9557;14.7766666666667;12.1133333333333;12.5466666666667;9.44;9.41333333333333;5.84666666666667;8.23833333333333;"F";"F"
"788";8.2822;6.0061;5.1722;3.1921;3.3794;0.8618;2.7962;12.5583333333333;10.09;9.08166666666667;5.975;5.94833333333333;1.83166666666667;4.85666666666667;"F";"F"
"789";7.2909;5.0693;4.1809;2.2554;2.4427;1.3836;3.3515;11.165;8.68333333333333;7.68833333333333;4.56833333333333;4.54166666666667;2.9;5.39166666666667;"F";"F"
"790";11.5355;9.6775;8.7417;6.7616;6.9489;4.709;7.1167;17.1966666666667;14.5333333333333;13.8933333333333;10.7866666666667;10.76;7.19333333333333;9.44833333333333;"F";"F"
"791";9.2046;6.9285;6.0946;4.1145;4.3018;2.0619;4.7686;13.5;11.0316666666667;10.0233333333333;6.91666666666667;6.89;3.32333333333333;6.86666666666667;"F";"F"
"792";8.3947;6.1186;5.2848;3.3047;3.492;0.8359;2.4385;12.6666666666667;10.1983333333333;9.19;6.08333333333333;6.05666666666667;1.82;4.22166666666667;"F";"F"
"793";9.6006;7.3245;6.4906;4.5106;4.6978;2.458;4.5829;14.0916666666667;11.6233333333333;10.615;7.50833333333333;7.48166666666667;3.915;6.30666666666667;"F";"F"
"794";4.311;6.1464;0.6447;4.4413;4.3851;4.9043;5.2585;6.55333333333333;9.06833333333333;1.725;6.44833333333333;6.36333333333333;9.08333333333333;9.04;"C";"C"
"795";8.9452;6.8854;5.8352;3.9669;4.173;1.5333;1.9746;13.6933333333333;11.6533333333333;10.2166666666667;7.33666666666667;7.44166666666667;3.08166666666667;3.675;"F";"F"
"796";10.6017;8.3256;7.4917;5.5116;5.6989;2.8345;3.4583;15.565;13.0966666666667;12.0883333333333;8.98166666666667;8.955;5.02833333333333;5.13666666666667;"F";"F"
"797";10.8613;8.5852;7.7513;5.7713;5.9585;3.0942;3.0564;15.6;13.1316666666667;12.1233333333333;9.01666666666667;8.99;5.06333333333333;4.585;"G";"G"
"798";7.3964;7.6551;2.8741;5.1423;5.31;5.2413;3.8319;10.2666666666667;11.325;5.15;8.40166666666667;8.585;7.535;5.53833333333333;"C";"C"
"799";11.0362;8.8032;7.9262;5.9892;6.1765;3.3121;2.8586;15.195;13.5066666666667;11.7183333333333;9.39166666666667;9.365;5.43833333333333;4.12666666666667;"G";"G"
"800";7.3878;6.8456;4.2778;4.1093;4.3154;3.0968;1.7062;10.155;9.75166666666667;6.67833333333333;6.34;6.445;5.11333333333333;2.97833333333333;"G";"G"
"801";7.3878;6.8456;4.2778;4.1093;4.3154;3.0968;1.7062;10.155;9.75166666666667;6.67833333333333;6.34;6.445;5.11333333333333;2.97833333333333;"G";"G"
"802";7.6809;7.1387;4.5709;4.4024;4.6085;2.9112;1.7904;10.67;10.2666666666667;7.19333333333333;6.895;7;4.90833333333333;3.18833333333333;"G";"G"
"803";7.7511;7.2089;4.6411;4.4726;4.6787;3.2061;1.8606;10.4633333333333;10.06;6.98666666666667;6.68833333333333;6.79333333333333;5.02833333333333;2.98166666666667;"G";"G"
"804";8.7296;8.1874;5.6196;4.9364;5.2097;2.8741;0.552;12.4366666666667;12.0333333333333;8.96;8.315;8.395;4.70666666666667;1.36833333333333;"G";"G"
"805";8.1905;7.6483;5.0805;4.912;5.1181;3.0626;1.1562;12.155;11.7516666666667;8.67833333333333;8.38;8.485;5.83166666666667;3.17166666666667;"G";"G"
"806";8.9938;8.4516;5.8838;5.7153;5.9214;3.7754;0.8162;13.0366666666667;12.6333333333333;9.56;9.26166666666667;9.36666666666667;6.02;1.96833333333333;"G";"G"
"807";9.1471;8.6049;6.0371;5.8686;6.0747;3.9287;0.9255;13.2516666666667;12.8483333333333;9.775;9.47666666666667;9.58166666666667;6.235;2.12833333333333;"G";"G"
"808";8.6531;9.0767;4.2957;7.2409;7.447;5.7497;4.2144;11.0233333333333;13.7333333333333;7.55833333333333;10.6033333333333;10.7083333333333;8.61666666666667;6.86;"G";"G"
"809";9.8945;9.3523;5.9844;6.6159;6.822;4.1973;1.8731;13.175;12.7716666666667;9.35333333333333;9.4;9.505;6.05;3.86333333333333;"G";"G"
"810";9.9632;9.421;6.0532;6.6847;6.8908;4.266;1.9418;13.3416666666667;12.9383333333333;9.52;9.56666666666667;9.67166666666667;6.21666666666667;4.03;"G";"G"
"811";10.35;9.8078;6.44;7.0715;7.2776;4.6529;1.915;13.8316666666667;13.4283333333333;10.01;10.0566666666667;10.1616666666667;6.70666666666667;4.39333333333333;"G";"G"
"812";10.6395;10.0973;6.7295;7.361;7.5671;4.9423;2.2044;14.2866666666667;13.8833333333333;10.465;10.5116666666667;10.6166666666667;7.16166666666667;4.84833333333333;"G";"G"
"813";14.2907;14.0865;10.3475;11.3502;11.5563;9.254;7.935;16.77;19.1533333333333;13.8983333333333;15.7816666666667;15.8866666666667;12.3416666666667;10.8133333333333;"G";"G"
"814";11.8498;11.3881;7.9066;8.6518;8.8579;6.2331;4.9726;14.565;16.68;11.6933333333333;13.3083333333333;13.4133333333333;9.95833333333333;7.255;"G";"G"
"815";12.0895;11.5473;8.5291;8.8109;9.017;6.7419;3.9119;16.5383333333333;16.135;12.735;12.7633333333333;12.8683333333333;9.43166666666667;5.47;"G";"G"
"816";7.5659;4.9616;8.0998;4.575;4.3849;4.5822;6.8129;12.3516666666667;9.19166666666667;12.2433333333333;7.33333333333333;7.08;7.185;10.6866666666667;"E";"E"
"817";7.5367;4.8762;7.5274;4.0026;3.8125;4.8981;7.1467;11.46;8.20333333333333;12.195;7.285;7.03166666666667;8.35333333333333;11.64;"E";"E"
"818";3.2383;1.7065;3.8704;2.1055;1.6156;4.2108;5.8682;5.55333333333333;3.23333333333333;5.94166666666667;3.88833333333333;3.09166666666667;7.49833333333333;8.63333333333333;"E";"E"
"819";3.5999;2.068;4.023;1.1747;0.6848;3.2879;5.6337;5.78166666666667;3.46166666666667;5.93666666666667;1.83666666666667;1.04;5.42666666666667;8.54;"E";"E"
"820";5.2581;3.557;4.9875;1.4627;1.2727;2.1597;4.5055;8.12;5.56666666666667;7.13166666666667;2.345;1.96833333333333;3.64666666666667;6.76;"E";"E"
"821";5.3108;3.7576;2.9078;1.0358;1.1388;2.4121;4.7357;7.62833333333333;6.37833333333333;5.32;2.05;2.17666666666667;4.535;7.53333333333333;"D";"D"
"822";12.165;10.307;9.6926;7.7126;7.8998;5.66;7.7849;18.4666666666667;15.8033333333333;15.4166666666667;12.31;12.2833333333333;8.71666666666667;11.1083333333333;"F";"F"
"823";5.6727;5.1305;2.5627;2.0764;2.2441;2.8541;3.417;8.05166666666667;7.64833333333333;4.575;3.575;3.75833333333333;4.91;5.17833333333333;"D";"D"
"824";9.3975;7.1214;6.2875;4.3074;4.4947;2.2549;3.334;14.2016666666667;11.7333333333333;10.725;7.61833333333333;7.59166666666667;4.025;6.13166666666667;"F";"F"
"825";7.9563;5.8966;4.8463;2.9781;3.2699;0.8378;2.3885;11.585;9.42333333333333;8.10833333333333;5.22833333333333;5.28166666666667;1.35333333333333;3.55333333333333;"F";"F"
"826";6.0235;5.4813;2.1765;2.9685;3.1362;2.4895;2.8046;8.41833333333333;8.015;4.76166666666667;5.215;5.39833333333333;4.485;4.485;"C";"F"
"827";9.492;7.4322;6.382;4.5137;4.7198;2.0801;2.2729;14.3916666666667;12.3516666666667;10.915;8.035;8.14;3.78;4.305;"F";"F"
"828";10.6167;8.3406;7.5067;5.5267;5.7139;2.8496;3.1729;15.215;12.7466666666667;11.7383333333333;8.63166666666667;8.605;4.67833333333333;4.72833333333333;"F";"F"
"829";8.8776;7.0361;5.7676;4.1362;4.4095;2.0739;0.7549;12.1816666666667;10.6983333333333;8.705;6.47666666666667;6.55666666666667;2.86833333333333;1.34;"G";"G"
"830";9.1495;7.623;6.0395;4.7231;4.9963;2.6607;0.8419;13.0133333333333;12.2933333333333;9.53666666666667;8.07166666666667;8.15166666666667;4.46333333333333;1.86666666666667;"G";"G"
"831";12.3632;9.6565;9.2532;6.8425;7.0298;4.1894;4.1856;17.1016666666667;14.7183333333333;13.625;10.6033333333333;10.5766666666667;6.81666666666667;6.03333333333333;"G";"G"
"832";11.9221;9.4031;8.8121;6.5892;6.7765;3.8951;3.7445;16.7266666666667;14.3816666666667;13.25;10.2666666666667;10.24;6.49333333333333;5.65833333333333;"G";"G"
"833";10.5068;9.9646;7.3968;7.2283;7.4344;5.2884;2.3292;15.1233333333333;14.72;11.6466666666667;11.3483333333333;11.4533333333333;8.10666666666667;4.055;"G";"G"
"834";12.2647;11.7225;8.7044;8.9862;9.1923;6.9172;4.0872;16.7233333333333;16.32;12.92;12.9483333333333;13.0533333333333;9.61666666666667;5.655;"G";"G"
"835";8.6356;9.0591;4.2781;7.2233;7.4294;5.7321;4.1969;10.9816666666667;13.6916666666667;7.51666666666667;10.5616666666667;10.6666666666667;8.575;6.81833333333333;"G";"G"
"836";17.4724;14.8119;19.1651;15.7153;15.5253;16.6108;18.8594;18.835;15.5783333333333;22.1466666666667;17.3683333333333;17.115;18.2816666666667;21.7233333333333;"B";"B"
"837";18.6203;15.9598;20.313;16.8632;16.6732;17.7587;20.0073;20.3783333333333;17.1216666666667;23.69;18.9116666666667;18.6583333333333;19.825;23.2666666666667;"B";"B"
"838";19.1237;16.4631;20.8164;17.3666;17.1765;18.2621;20.5107;21.645;18.3883333333333;24.9566666666667;20.1783333333333;19.925;21.0916666666667;24.5333333333333;"B";"B"
"839";7.692;5.0315;9.3847;6.1087;5.9187;7.6837;9.9323;11.04;7.78333333333333;14.3516666666667;9.97166666666667;9.71833333333333;11.275;14.7166666666667;"B";"B"
"840";8.2572;5.5966;9.9499;6.5001;6.31;7.3956;9.6442;10.7766666666667;7.52;14.0883333333333;9.31;9.05666666666667;10.2233333333333;13.665;"B";"B"
"841";2.2812;3.7759;5.7933;6.3117;6.208;7.8619;10.1469;3.345;5.58833333333333;8.51833333333333;10.055;9.48333333333333;12.7133333333333;14.1666666666667;"A";"A"
"842";10.6984;8.0378;9.9164;6.3917;6.2016;6.3988;8.6296;15.52;12.2633333333333;15.4716666666667;10.5616666666667;10.3083333333333;10.4133333333333;13.915;"E";"E"
"843";2.4446;2.6716;5.9567;5.2073;5.1427;6.7576;9.1347;3.15833333333333;3.765;8.33166666666667;8.23166666666667;7.80166666666667;10.89;13.8783333333333;"A";"A"
"844";1.9279;3.4226;5.44;5.9584;5.8547;7.5086;9.7936;2.525;4.76833333333333;7.69833333333333;9.235;8.66333333333333;11.8933333333333;13.3466666666667;"A";"A"
"845";7.75;5.0895;8.6032;5.0785;4.8884;6.3267;8.5575;11.635;8.37833333333333;14.7966666666667;9.88666666666667;9.63333333333333;10.5533333333333;14.055;"E";"B"
"846";8.5352;7.2824;9.0691;5.5443;5.3542;5.5515;7.7822;13.665;10.4433333333333;13.5566666666667;8.64666666666667;8.39333333333333;8.49833333333333;12;"E";"E"
"847";4.2776;1.2795;6.3942;3.1905;3.0004;4.8019;7.179;5.595;2.19666666666667;9.495;5.40833333333333;5.155;8.08;11.0683333333333;"B";"B"
"848";8.686;6.0817;9.2199;5.6952;5.5051;5.7023;7.9331;14.2716666666667;11.1116666666667;14.1633333333333;9.25333333333333;9;9.105;12.6066666666667;"E";"E"
"849";8.3357;5.7313;8.8695;5.3448;5.1547;5.3519;7.5827;13.96;10.8;13.8516666666667;8.94166666666667;8.68833333333333;8.79333333333333;12.295;"E";"E"
"850";8.0142;5.4099;8.5481;5.0233;4.8332;5.0305;8.5434;13.6;10.44;13.4916666666667;8.58166666666667;8.32833333333333;8.43333333333333;11.615;"E";"E"
"851";6.2469;4.8355;7.3563;3.8315;3.6415;4.727;6.9756;11.3116666666667;8.10666666666667;11.8783333333333;6.96833333333333;6.715;8.03666666666667;11.3233333333333;"E";"E"
"852";7.4851;4.8808;8.019;4.4942;4.3042;4.5014;6.7321;12.545;9.385;12.4366666666667;7.52666666666667;7.27333333333333;7.37833333333333;10.88;"E";"E"
"853";0.3453;2.3562;3.8574;5.5509;4.2721;6.8752;8.211;0.858333333333333;4.685;6.03166666666667;7.71;6.99666666666667;11.3833333333333;11.68;"A";"A"
"854";2.1591;0.4987;5.1924;2.7364;2.3692;4.756;7.1902;4.24833333333333;0.926666666666667;7.86;4.85333333333333;4.11166666666667;8.12333333333333;10.5516666666667;"B";"B"
"855";8.8082;6.0687;9.3421;5.8173;5.6273;5.8245;8.677;14.2916666666667;11.44;14.1833333333333;9.27333333333333;9.02;9.125;11.6616666666667;"E";"E"
"856";0.7864;3.0371;4.2985;5.992;4.7132;7.3163;8.6521;1.65166666666667;5.78333333333333;6.825;8.50333333333333;7.79;12.1766666666667;12.4733333333333;"A";"A"
"857";7.2053;4.601;7.7392;4.2144;4.0243;4.2216;6.4523;11.9;8.74;11.7916666666667;6.88166666666667;6.62833333333333;6.73333333333333;10.235;"E";"E"
"858";6.1102;4.0505;7.2197;3.6949;3.5048;4.5904;6.839;10.8466666666667;7.67166666666667;11.535;6.625;6.37166666666667;7.69333333333333;10.98;"E";"E"
"859";6.312;4.2523;7.2351;3.7104;3.5203;4.6058;6.8544;11.2983333333333;8.12333333333333;11.375;6.465;6.21166666666667;7.53333333333333;10.82;"E";"E"
"860";7.2944;4.9173;7.8283;4.3035;4.1134;4.3107;6.5414;12.29;9.60333333333333;12.1816666666667;7.27166666666667;7.01833333333333;7.12333333333333;10.625;"E";"E"
"861";5.7949;3.7351;6.7107;3.1859;2.9958;4.0814;6.33;10.3516666666667;7.17666666666667;10.9066666666667;5.99666666666667;5.74333333333333;7.065;10.3516666666667;"E";"E"
"862";7.0223;5.1644;7.5562;4.0314;3.8414;4.0386;6.2694;11.6683333333333;9.005;11.56;6.65;6.39666666666667;6.50166666666667;10.0033333333333;"E";"E"
"863";6.2646;4.1085;6.7984;3.2737;3.0836;4.1692;6.4177;10.8133333333333;7.97833333333333;10.705;5.795;5.54166666666667;6.86333333333333;10.15;"E";"E"
